date,hour,temperature,humidity,pressure,weather
2018-01-03,20,3.5,96,101.16,
2018-01-03,21,3.4,96,101.11,
2018-01-03,22,3.6,96,101.08,
2018-01-03,23,3.4,95,101.03,
2018-01-03,24,3.4,95,101.00,
2018-01-04,01,2.7,97,100.98,
2018-01-04,02,2.5,98,100.93,
2018-01-04,03,2.5,97,100.93,
2018-01-04,04,2.6,97,100.96,
2018-01-04,05,3.1,97,100.93,
2018-01-04,06,3.5,97,100.90,
2018-01-04,07,3.6,94,100.87,
2018-01-04,08,3.7,94,100.85,
2018-01-04,09,3.8,94,100.86,
2018-01-04,10,4.1,92,100.90,
2018-01-04,11,4.6,89,100.93,
2018-01-04,12,5.0,87,100.92,
2018-01-04,13,5.6,86,100.85,
2018-01-04,14,5.7,80,100.84,
2018-01-04,15,5.5,87,100.79,
2018-01-04,16,5.6,85,100.80,
2018-01-04,17,5.5,89,100.76,
2018-01-04,18,5.4,91,100.80,
2018-01-04,19,5.2,90,100.76,
2018-01-04,20,5.6,87,100.77,
2018-01-04,21,6.0,81,100.71,
2018-01-04,22,6.0,82,100.74,
2018-01-04,23,6.2,83,100.73,
2018-01-04,24,6.1,84,100.75,
2018-01-05,01,5.9,91,100.72,
2018-01-05,02,6.0,92,100.69,
2018-01-05,03,6.0,94,100.69,
2018-01-05,04,6.6,95,100.68,
2018-01-05,05,6.3,95,100.65,
2018-01-05,06,6.2,95,100.61,
2018-01-05,07,6.5,94,100.59,
2018-01-05,08,6.7,94,100.58,
2018-01-05,09,7.0,95,100.59,
2018-01-05,10,6.7,96,100.63,
2018-01-05,11,7.1,97,100.65,
2018-01-05,12,8.2,98,100.61,
2018-01-05,13,8.7,97,100.58,
2018-01-05,14,8.8,96,100.58,
2018-01-05,15,8.8,97,100.57,
2018-01-05,16,9.1,97,100.58,
2018-01-05,17,8.6,96,100.62,
2018-01-05,18,7.5,97,100.61,
2018-01-05,19,7.3,98,100.66,
2018-01-05,20,7.3,98,100.65,
2018-01-05,21,6.7,98,100.72,
2018-01-05,22,7.2,99,100.75,
2018-01-05,23,7.7,98,100.78,
2018-01-05,24,7.3,97,100.87,
2018-01-06,01,7.3,96,100.97,
2018-01-06,02,7.1,96,101.04,
2018-01-06,03,7.0,93,101.18,
2018-01-06,04,6.9,87,101.20,
2018-01-06,05,6.5,90,101.21,
2018-01-06,06,6.4,90,101.28,
2018-01-06,07,6.1,90,101.39,
2018-01-06,08,5.7,93,101.44,
2018-01-06,09,6.0,90,101.45,
2018-01-06,10,6.3,91,101.56,
2018-01-06,11,7.0,86,101.63,
2018-01-06,12,7.4,85,101.67,
2018-01-06,13,8.1,78,101.67,
2018-01-06,14,9.2,71,101.62,
2018-01-06,15,8.7,70,101.61,
2018-01-06,16,8.1,71,101.62,
2018-01-06,17,7.7,71,101.64,
2018-01-06,18,6.8,75,101.63,
2018-01-06,19,6.2,82,101.61,
2018-01-06,20,5.9,84,101.59,
2018-01-06,21,6.4,80,101.57,
2018-01-06,22,6.1,80,101.52,
2018-01-06,23,5.7,84,101.48,
2018-01-06,24,5.3,89,101.48,
2018-01-07,01,5.8,91,101.45,
2018-01-07,02,5.3,94,101.41,
2018-01-07,03,5.0,95,101.37,
2018-01-07,04,5.3,96,101.32,
2018-01-07,05,5.2,96,101.27,
2018-01-07,06,5.2,97,101.20,
2018-01-07,07,5.6,98,101.10,
2018-01-07,08,5.7,98,100.97,
2018-01-07,09,5.8,97,100.91,
2018-01-07,10,6.0,97,100.91,
2018-01-07,11,6.0,96,100.89,
2018-01-07,12,5.9,95,100.84,
2018-01-07,13,6.1,96,100.77,
2018-01-07,14,6.2,96,100.70,
2018-01-07,15,6.3,96,100.65,
2018-01-07,16,6.4,96,100.65,
2018-01-07,17,6.5,94,100.60,
2018-01-07,18,6.7,93,100.60,
2018-01-07,19,7.0,92,100.55,
2018-01-07,20,7.3,93,100.51,
2018-01-07,21,7.3,93,100.51,
2018-01-07,22,7.4,94,100.46,
2018-01-07,23,7.1,93,100.44,
2018-01-07,24,7.2,95,100.44,
2018-01-08,01,7.1,95,100.41,
2018-01-08,02,6.8,95,100.38,
2018-01-08,03,6.3,97,100.36,
2018-01-08,04,6.2,98,100.35,
2018-01-08,05,5.9,98,100.33,
2018-01-08,06,6.1,98,100.31,
2018-01-08,07,6.0,98,100.30,
2018-01-08,08,6.7,99,100.26,
2018-01-08,09,7.2,99,100.25,
2018-01-08,10,7.3,99,100.22,
2018-01-08,11,7.2,99,100.19,
2018-01-08,12,7.6,99,100.11,
2018-01-08,13,7.9,98,100.05,
2018-01-08,14,7.7,97,99.91,
2018-01-08,15,8.0,96,99.82,
2018-01-08,16,7.9,95,99.79,
2018-01-08,17,7.6,96,99.78,
2018-01-08,18,7.4,96,99.76,
2018-01-08,19,7.2,97,99.73,
2018-01-08,20,6.9,97,99.65,
2018-01-08,21,7.0,98,99.59,
2018-01-08,22,6.9,98,99.56,
2018-01-08,23,6.8,98,99.53,
2018-01-08,24,6.7,98,99.51,
2018-01-09,01,6.7,98,99.48,
2018-01-09,02,6.4,98,99.38,
2018-01-09,03,6.6,99,99.35,
2018-01-09,04,6.9,99,99.34,
2018-01-09,05,7.1,99,99.30,
2018-01-09,06,6.8,99,99.37,
2018-01-09,07,6.7,98,99.33,
2018-01-09,08,5.8,92,99.35,
2018-01-09,09,6.1,88,99.35,
2018-01-09,10,6.0,93,99.49,
2018-01-09,11,7.8,84,99.55,
2018-01-09,12,7.9,80,99.60,
2018-01-09,13,8.7,70,99.61,
2018-01-09,14,8.1,78,99.65,
2018-01-09,15,7.6,80,99.67,
2018-01-09,16,7.5,81,99.73,
2018-01-09,17,6.7,82,99.77,
2018-01-09,18,6.1,89,99.85,
2018-01-09,19,6.0,86,99.86,
2018-01-09,20,5.8,86,99.91,
2018-01-09,21,5.8,87,99.95,
2018-01-09,22,5.5,85,99.95,
2018-01-09,23,5.2,87,100.02,
2018-01-09,24,5.3,87,100.08,
2018-01-10,01,5.1,86,100.13,
2018-01-10,02,5.2,80,100.18,
2018-01-10,03,5.2,82,100.23,
2018-01-10,04,5.1,82,100.30,
2018-01-10,05,5.0,80,100.32,
2018-01-10,06,5.0,83,100.37,
2018-01-10,07,5.2,84,100.43,
2018-01-10,08,5.3,83,100.48,
2018-01-10,09,5.3,86,100.55,
2018-01-10,10,5.5,80,100.67,
2018-01-10,11,6.0,81,100.72,
2018-01-10,12,6.9,76,100.77,
2018-01-10,13,7.3,73,100.79,
2018-01-10,14,7.6,75,100.82,
2018-01-10,15,7.7,73,100.80,
2018-01-10,16,7.2,81,100.82,
2018-01-10,17,6.8,89,100.92,
2018-01-10,18,6.4,90,100.87,
2018-01-10,19,6.1,90,100.89,
2018-01-10,20,6.5,90,100.91,
2018-01-10,21,6.4,92,100.86,
2018-01-10,22,6.4,92,100.83,
2018-01-10,23,6.1,92,100.82,
2018-01-10,24,5.6,94,100.82,
2018-01-11,01,5.5,95,100.81,
2018-01-11,02,5.4,94,100.75,
2018-01-11,03,5.2,95,100.73,
2018-01-11,04,4.9,96,100.72,
2018-01-11,05,4.9,96,100.63,
2018-01-11,06,4.9,97,100.54,
2018-01-11,07,4.9,97,100.46,
2018-01-11,08,5.0,98,100.30,
2018-01-11,09,5.1,98,100.17,
2018-01-11,10,5.3,98,100.10,
2018-01-11,11,6.4,98,99.97,
2018-01-11,12,5.7,98,99.92,
2018-01-11,13,4.9,97,99.80,
2018-01-11,14,3.9,97,99.75,
2018-01-11,15,4.2,97,99.75,
2018-01-11,16,3.9,97,99.85,
2018-01-11,17,4.1,98,99.96,
2018-01-11,18,4.0,98,100.05,
2018-01-11,19,3.7,97,100.21,
2018-01-11,20,3.9,97,100.33,
2018-01-11,21,4.0,97,100.42,
2018-01-11,22,3.6,97,100.55,
2018-01-11,23,3.7,97,100.71,
2018-01-11,24,3.8,97,100.83,
2018-01-12,01,3.8,97,100.91,
2018-01-12,02,3.3,97,101.01,
2018-01-12,03,3.4,97,101.08,
2018-01-12,04,3.5,98,101.16,
2018-01-12,05,3.8,98,101.27,
2018-01-12,06,4.1,98,101.28,
2018-01-12,07,4.0,98,101.35,
2018-01-12,08,4.0,98,101.38,
2018-01-12,09,4.1,98,101.41,
2018-01-12,10,4.3,98,101.51,
2018-01-12,11,4.5,97,101.61,
2018-01-12,12,4.9,95,101.67,
2018-01-12,13,5.2,95,101.75,
2018-01-12,14,5.7,93,101.79,
2018-01-12,15,6.2,93,101.80,
2018-01-12,16,6.1,94,101.87,
2018-01-12,17,6.2,96,101.92,
2018-01-12,18,6.7,97,101.95,
2018-01-12,19,7.0,97,101.99,
2018-01-12,20,7.1,98,102.00,
2018-01-12,21,7.2,98,101.99,
2018-01-12,22,7.1,98,101.96,
2018-01-12,23,7.2,98,101.87,
2018-01-12,24,7.5,98,101.92,
2018-01-13,01,7.3,98,101.95,
2018-01-13,02,7.3,98,102.00,
2018-01-13,03,6.8,98,102.07,
2018-01-13,04,6.6,98,102.09,
2018-01-13,05,6.5,98,102.11,
2018-01-13,06,6.6,98,102.14,
2018-01-13,07,6.6,98,102.17,
2018-01-13,08,6.6,99,102.19,
2018-01-13,09,6.8,99,102.24,
2018-01-13,10,6.7,99,102.28,
2018-01-13,11,7.1,99,102.31,
2018-01-13,12,7.2,99,102.33,
2018-01-13,13,6.9,99,102.29,
2018-01-13,14,7.0,99,102.27,
2018-01-13,15,6.9,99,102.25,
2018-01-13,16,7.2,98,102.22,
2018-01-13,17,7.2,97,102.20,
2018-01-13,18,7.1,97,102.14,
2018-01-13,19,7.3,94,102.09,
2018-01-13,20,7.4,95,102.07,
2018-01-13,21,7.4,94,102.06,
2018-01-13,22,7.6,93,102.00,
2018-01-13,23,7.4,94,102.00,
2018-01-13,24,7.3,94,101.99,
2018-01-14,01,7.3,93,101.92,
2018-01-14,02,6.9,95,101.87,
2018-01-14,03,6.6,94,101.83,
2018-01-14,04,6.0,97,101.79,
2018-01-14,05,5.9,98,101.74,
2018-01-14,06,5.6,98,101.67,
2018-01-14,07,5.4,99,101.59,
2018-01-14,08,5.2,99,101.54,
2018-01-14,09,5.2,99,101.49,
2018-01-14,10,5.3,99,101.50,
2018-01-14,11,5.7,99,101.45,
2018-01-14,12,7.5,93,101.45,
2018-01-14,13,8.0,85,101.42,
2018-01-14,14,8.7,82,101.36,
2018-01-14,15,8.5,81,101.28,
2018-01-14,16,8.0,83,101.30,
2018-01-14,17,8.5,79,101.27,
2018-01-14,18,8.2,82,101.23,
2018-01-14,19,8.5,80,101.18,
2018-01-14,20,8.3,83,101.21,
2018-01-14,21,7.9,84,101.19,
2018-01-14,22,7.6,84,101.18,
2018-01-14,23,7.6,83,101.22,
2018-01-14,24,7.7,82,101.19,
2018-01-15,01,7.5,83,101.18,
2018-01-15,02,7.4,82,101.20,
2018-01-15,03,7.3,81,101.14,
2018-01-15,04,7.0,82,101.13,
2018-01-15,05,7.0,82,101.04,
2018-01-15,06,6.9,81,100.98,
2018-01-15,07,7.3,78,100.92,
2018-01-15,08,7.2,78,100.93,
2018-01-15,09,7.0,81,100.92,
2018-01-15,10,7.3,78,100.91,
2018-01-15,11,8.0,79,100.93,
2018-01-15,12,8.5,76,100.84,
2018-01-15,13,9.3,76,100.71,
2018-01-15,14,8.9,75,100.62,
2018-01-15,15,9.3,75,100.50,
2018-01-15,16,9.3,71,100.42,
2018-01-15,17,9.3,69,100.38,
2018-01-15,18,9.7,67,100.34,
2018-01-15,19,9.7,67,100.28,
2018-01-15,20,9.4,72,100.27,
2018-01-15,21,9.5,73,100.31,
2018-01-15,22,8.9,78,100.36,
2018-01-15,23,10.8,73,100.41,
2018-01-15,24,11.1,77,100.49,
2018-01-16,01,10.4,81,100.47,
2018-01-16,02,9.7,87,100.56,
2018-01-16,03,9.0,90,100.65,
2018-01-16,04,8.7,90,100.75,
2018-01-16,05,7.6,93,100.81,
2018-01-16,06,7.5,95,100.88,
2018-01-16,07,7.6,91,100.90,
2018-01-16,08,7.1,95,100.91,
2018-01-16,09,7.3,97,100.95,
2018-01-16,10,7.7,94,101.05,
2018-01-16,11,9.1,85,101.20,
2018-01-16,12,10.8,70,101.26,
2018-01-16,13,11.4,61,101.33,
2018-01-16,14,10.6,67,101.40,
2018-01-16,15,11.5,60,101.43,
2018-01-16,16,9.9,72,101.51,
2018-01-16,17,9.9,70,101.53,
2018-01-16,18,6.5,85,101.50,
2018-01-16,19,5.5,91,101.52,
2018-01-16,20,6.8,84,101.51,
2018-01-16,21,6.3,88,101.51,
2018-01-16,22,6.2,93,101.41,
2018-01-16,23,7.3,90,101.36,
2018-01-16,24,8.1,84,101.26,
2018-01-17,01,8.1,81,101.21,
2018-01-17,02,8.5,77,101.06,
2018-01-17,03,8.2,75,100.97,
2018-01-17,04,8.2,73,100.96,
2018-01-17,05,7.3,87,100.78,
2018-01-17,06,8.2,78,100.72,
2018-01-17,07,9.0,77,100.51,
2018-01-17,08,9.3,79,100.36,
2018-01-17,09,8.9,82,100.35,
2018-01-17,10,9.0,79,100.35,
2018-01-17,11,9.5,79,100.28,
2018-01-17,12,10.2,73,100.10,
2018-01-17,13,10.8,69,99.93,
2018-01-17,14,11.1,67,99.76,
2018-01-17,15,9.7,83,99.78,
2018-01-17,16,9.3,89,99.68,
2018-01-17,17,9.5,91,99.66,
2018-01-17,18,9.3,91,99.63,
2018-01-17,19,9.0,93,99.63,
2018-01-17,20,9.1,92,99.67,
2018-01-17,21,8.1,95,99.58,
2018-01-17,22,8.5,96,99.58,
2018-01-17,23,8.5,95,99.76,
2018-01-17,24,8.9,83,99.76,
2018-01-18,01,8.7,78,99.82,
2018-01-18,02,8.9,70,99.76,
2018-01-18,03,8.6,76,99.76,
2018-01-18,04,8.4,75,99.79,
2018-01-18,05,7.9,82,99.81,
2018-01-18,06,7.3,83,99.77,
2018-01-18,07,7.4,78,99.90,
2018-01-18,08,6.9,82,99.89,
2018-01-18,09,6.3,92,99.90,
2018-01-18,10,7.0,79,99.92,
2018-01-18,11,7.3,86,99.94,
2018-01-18,12,9.9,62,99.98,
2018-01-18,13,8.7,82,99.92,
2018-01-18,14,9.8,69,99.82,
2018-01-18,15,10.0,67,99.83,
2018-01-18,16,8.0,70,99.87,
2018-01-18,17,7.7,73,99.83,
2018-01-18,18,5.7,90,99.86,
2018-01-18,19,5.8,90,99.86,
2018-01-18,20,5.6,90,99.86,
2018-01-18,21,5.8,89,99.84,
2018-01-18,22,4.3,95,99.95,
2018-01-18,23,5.0,92,99.92,
2018-01-18,24,4.8,92,99.96,
2018-01-19,01,3.6,95,99.95,
2018-01-19,02,3.1,96,99.97,
2018-01-19,03,3.3,97,99.99,
2018-01-19,04,3.0,97,99.99,
2018-01-19,05,3.3,97,100.01,
2018-01-19,06,3.2,97,100.02,
2018-01-19,07,3.6,96,100.01,
2018-01-19,08,2.9,97,100.04,
2018-01-19,09,3.5,98,100.07,
2018-01-19,10,4.3,98,100.13,
2018-01-19,11,5.5,96,100.14,
2018-01-19,12,6.7,82,100.17,
2018-01-19,13,7.1,80,100.13,
2018-01-19,14,7.2,79,100.11,
2018-01-19,15,7.4,78,100.11,
2018-01-19,16,7.3,79,100.12,
2018-01-19,17,7.0,85,100.13,
2018-01-19,18,6.7,86,100.16,
2018-01-19,19,6.5,92,100.17,
2018-01-19,20,6.3,94,100.23,
2018-01-19,21,6.2,90,100.27,
2018-01-19,22,6.5,86,100.35,
2018-01-19,23,6.5,84,100.43,
2018-01-19,24,6.0,86,100.46,
2018-01-20,01,5.9,83,100.48,
2018-01-20,02,6.3,79,100.47,
2018-01-20,03,5.8,79,100.51,
2018-01-20,04,4.8,83,100.60,
2018-01-20,05,4.8,86,100.64,
2018-01-20,06,4.6,93,100.67,
2018-01-20,07,4.2,95,100.71,
2018-01-20,08,4.6,95,100.75,
2018-01-20,09,4.4,95,100.76,
2018-01-20,10,5.1,95,100.79,
2018-01-20,11,6.5,90,100.83,
2018-01-20,12,6.3,86,100.80,
2018-01-20,13,6.6,86,100.76,
2018-01-20,14,6.8,85,100.69,
2018-01-20,15,6.9,84,100.65,
2018-01-20,16,7.3,84,100.56,
2018-01-20,17,6.9,87,100.47,
2018-01-20,18,6.8,87,100.48,
2018-01-20,19,6.6,91,100.37,
2018-01-20,20,7.3,88,100.29,
2018-01-20,21,7.5,86,100.23,
2018-01-20,22,7.5,87,100.20,
2018-01-20,23,7.6,86,100.13,
2018-01-20,24,7.7,84,100.10,
2018-01-21,01,7.9,82,100.02,
2018-01-21,02,7.9,82,99.95,
2018-01-21,03,7.8,83,99.87,
2018-01-21,04,7.8,81,99.84,
2018-01-21,05,7.6,82,99.70,
2018-01-21,06,7.8,80,99.59,
2018-01-21,07,7.8,81,99.49,
2018-01-21,08,8.0,78,99.39,
2018-01-21,09,7.9,79,99.38,
2018-01-21,10,7.8,79,99.42,
2018-01-21,11,7.1,88,99.66,
2018-01-21,12,7.5,79,99.76,
2018-01-21,13,8.2,75,99.89,
2018-01-21,14,8.5,71,99.98,
2018-01-21,15,8.5,64,100.00,
2018-01-21,16,7.4,72,100.13,
2018-01-21,17,5.6,82,100.18,
2018-01-21,18,5.1,86,100.28,
2018-01-21,19,5.3,87,100.39,
2018-01-21,20,5.2,83,100.41,
2018-01-21,21,5.2,85,100.53,
2018-01-21,22,6.2,88,100.57,
2018-01-21,23,5.7,91,100.70,
2018-01-21,24,5.6,93,100.71,
2018-01-22,01,5.2,93,100.74,
2018-01-22,02,5.2,91,100.80,
2018-01-22,03,5.8,91,100.88,
2018-01-22,04,5.9,87,100.93,
2018-01-22,05,5.6,92,101.02,
2018-01-22,06,4.7,91,101.04,
2018-01-22,07,4.8,90,101.07,
2018-01-22,08,4.9,89,101.17,
2018-01-22,09,5.6,85,101.25,
2018-01-22,10,5.2,89,101.37,
2018-01-22,11,7.9,83,101.45,
2018-01-22,12,7.7,75,101.53,
2018-01-22,13,7.2,75,101.57,
2018-01-22,14,9.0,71,101.64,
2018-01-22,15,7.2,70,101.68,
2018-01-22,16,8.2,67,101.69,
2018-01-22,17,7.3,78,101.73,
2018-01-22,18,6.8,84,101.74,
2018-01-22,19,5.2,88,101.69,
2018-01-22,20,4.9,94,101.69,
2018-01-22,21,4.3,95,101.66,
2018-01-22,22,4.7,97,101.61,
2018-01-22,23,5.9,94,101.60,
2018-01-22,24,5.8,90,101.59,
2018-01-23,01,5.8,88,101.54,
2018-01-23,02,5.5,87,101.47,
2018-01-23,03,5.5,89,101.34,
2018-01-23,04,6.2,88,101.28,
2018-01-23,05,6.7,86,101.07,
2018-01-23,06,6.6,81,100.86,
2018-01-23,07,6.6,78,100.72,
2018-01-23,08,6.8,75,100.59,
2018-01-23,09,6.5,83,100.36,
2018-01-23,10,6.5,83,100.29,
2018-01-23,11,7.2,79,100.28,
2018-01-23,12,6.3,85,100.22,
2018-01-23,13,5.8,90,100.20,
2018-01-23,14,6.1,88,100.10,
2018-01-23,15,6.6,87,100.09,
2018-01-23,16,6.7,88,100.06,
2018-01-23,17,6.9,88,99.99,
2018-01-23,18,6.7,90,99.94,
2018-01-23,19,6.8,92,99.92,
2018-01-23,20,6.8,95,99.87,
2018-01-23,21,6.8,96,99.77,
2018-01-23,22,6.8,96,99.73,
2018-01-23,23,6.7,97,99.72,
2018-01-23,24,6.8,97,99.63,
2018-01-24,01,6.9,96,99.57,
2018-01-24,02,7.0,96,99.55,
2018-01-24,03,5.7,96,99.58,
2018-01-24,04,5.1,97,99.64,
2018-01-24,05,4.9,98,99.66,
2018-01-24,06,3.9,98,99.66,
2018-01-24,07,3.6,98,99.66,
2018-01-24,08,6.1,99,99.67,
2018-01-24,09,5.5,99,99.68,
2018-01-24,10,5.7,99,99.70,
2018-01-24,11,6.4,99,99.71,
2018-01-24,12,7.7,97,99.69,
2018-01-24,13,9.2,86,99.54,
2018-01-24,14,8.5,87,99.44,
2018-01-24,15,8.1,90,99.35,
2018-01-24,16,8.5,87,99.30,
2018-01-24,17,7.9,90,99.24,
2018-01-24,18,7.7,90,99.18,
2018-01-24,19,7.5,90,99.20,
2018-01-24,20,6.9,94,99.18,
2018-01-24,21,6.6,95,99.25,
2018-01-24,22,6.5,76,99.40,
2018-01-24,23,5.6,80,99.48,
2018-01-24,24,5.8,76,99.56,
2018-01-25,01,5.8,69,99.57,
2018-01-25,02,4.6,77,99.64,
2018-01-25,03,2.0,89,99.68,
2018-01-25,04,2.2,90,99.69,
2018-01-25,05,4.1,93,99.68,
2018-01-25,06,4.3,89,99.61,
2018-01-25,07,4.8,87,99.53,
2018-01-25,08,5.1,81,99.49,
2018-01-25,09,5.1,86,99.51,
2018-01-25,10,5.2,83,99.56,
2018-01-25,11,5.1,85,99.58,
2018-01-25,12,5.6,81,99.64,
2018-01-25,13,5.9,86,99.71,
2018-01-25,14,5.5,90,99.74,
2018-01-25,15,6.3,87,99.82,
2018-01-25,16,6.4,75,99.91,
2018-01-25,17,5.7,82,99.98,
2018-01-25,18,5.0,86,100.02,
2018-01-25,19,5.1,87,100.07,
2018-01-25,20,4.9,90,100.09,
2018-01-25,21,5.4,87,100.13,
2018-01-25,22,5.0,90,100.18,
2018-01-25,23,3.4,91,100.24,
2018-01-25,24,3.2,91,100.34,
2018-01-26,01,3.6,86,100.44,
2018-01-26,02,3.9,82,100.48,
2018-01-26,03,3.6,84,100.58,
2018-01-26,04,3.6,82,100.65,
2018-01-26,05,3.4,82,100.69,
2018-01-26,06,3.9,81,100.73,
2018-01-26,07,3.8,84,100.79,
2018-01-26,08,3.2,92,100.82,
2018-01-26,09,3.0,95,100.87,
2018-01-26,10,3.9,89,100.94,
2018-01-26,11,3.9,90,101.04,
2018-01-26,12,6.0,82,101.10,
2018-01-26,13,6.2,78,101.13,
2018-01-26,14,7.0,66,101.13,
2018-01-26,15,6.4,72,101.19,
2018-01-26,16,6.1,79,101.22,
2018-01-26,17,5.8,78,101.23,
2018-01-26,18,5.5,83,101.21,
2018-01-26,19,5.4,82,101.18,
2018-01-26,20,5.3,85,101.14,
2018-01-26,21,5.3,88,101.07,
2018-01-26,22,5.4,90,100.95,
2018-01-26,23,5.7,89,100.87,
2018-01-26,24,5.7,89,100.75,
2018-01-27,01,5.4,89,100.61,
2018-01-27,02,5.4,86,100.43,
2018-01-27,03,5.1,89,100.20,
2018-01-27,04,4.7,92,100.03,
2018-01-27,05,5.4,91,99.80,
2018-01-27,06,5.5,89,99.71,
2018-01-27,07,5.6,86,99.70,
2018-01-27,08,6.0,87,99.75,
2018-01-27,09,6.1,89,99.85,
2018-01-27,10,6.6,89,99.98,
2018-01-27,11,7.1,88,100.14,
2018-01-27,12,7.4,93,100.36,
2018-01-27,13,7.5,87,100.58,
2018-01-27,14,8.0,84,100.83,
2018-01-27,15,8.7,70,101.03,
2018-01-27,16,8.3,72,101.23,
2018-01-27,17,8.3,71,101.47,
2018-01-27,18,7.2,76,101.61,
2018-01-27,19,6.9,81,101.72,
2018-01-27,20,6.4,83,101.79,
2018-01-27,21,6.6,85,101.88,
2018-01-27,22,6.2,85,101.97,
2018-01-27,23,5.9,89,102.03,
2018-01-27,24,6.4,92,102.04,
2018-01-28,01,6.9,91,102.05,
2018-01-28,02,6.6,93,101.97,
2018-01-28,03,6.6,95,101.92,
2018-01-28,04,6.3,95,101.92,
2018-01-28,05,6.3,96,101.91,
2018-01-28,06,6.2,97,101.74,
2018-01-28,07,6.4,93,101.81,
2018-01-28,08,6.5,92,101.73,
2018-01-28,09,6.8,94,101.73,
2018-01-28,10,7.2,94,101.70,
2018-01-28,11,7.7,94,101.71,
2018-01-28,12,7.9,96,101.69,
2018-01-28,13,7.3,96,101.68,
2018-01-28,14,7.4,97,101.57,
2018-01-28,15,8.0,97,101.60,
2018-01-28,16,8.1,97,101.52,
2018-01-28,17,8.2,97,101.51,
2018-01-28,18,8.3,97,101.49,
2018-01-28,19,7.6,97,101.42,
2018-01-28,20,8.0,96,101.41,
2018-01-28,21,8.7,97,101.37,
2018-01-28,22,8.2,97,101.41,
2018-01-28,23,8.3,98,101.36,
2018-01-28,24,8.3,98,101.38,
2018-01-29,01,7.7,98,101.24,
2018-01-29,02,7.7,98,101.18,
2018-01-29,03,8.3,98,101.08,
2018-01-29,04,8.6,97,100.96,
2018-01-29,05,8.6,97,100.93,
2018-01-29,06,8.4,98,100.84,
2018-01-29,07,8.1,98,100.74,
2018-01-29,08,8.1,98,100.66,
2018-01-29,09,8.7,98,100.66,
2018-01-29,10,8.8,98,100.61,
2018-01-29,11,9.0,98,100.54,
2018-01-29,12,9.1,98,100.50,
2018-01-29,13,9.4,98,100.33,
2018-01-29,14,9.5,98,100.26,
2018-01-29,15,9.4,98,100.19,
2018-01-29,16,8.1,93,100.18,
2018-01-29,17,7.4,91,100.23,
2018-01-29,18,7.3,90,100.22,
2018-01-29,19,7.0,88,100.32,
2018-01-29,20,6.5,90,100.40,
2018-01-29,21,6.5,86,100.36,
2018-01-29,22,6.4,86,100.54,
2018-01-29,23,6.6,84,100.55,
2018-01-29,24,6.6,82,100.64,
2018-01-30,01,6.2,87,100.75,
2018-01-30,02,6.6,87,100.78,
2018-01-30,03,6.2,85,100.80,
2018-01-30,04,5.8,93,100.86,
2018-01-30,05,6.0,89,100.83,
2018-01-30,06,6.0,82,100.82,
2018-01-30,07,5.0,93,100.92,
2018-01-30,08,4.0,92,100.95,
2018-01-30,09,4.2,91,100.98,
2018-01-30,10,4.7,90,101.04,
2018-01-30,11,6.6,77,101.10,
2018-01-30,12,7.9,74,101.17,
2018-01-30,13,7.1,71,101.18,
2018-01-30,14,8.0,67,101.18,
2018-01-30,15,4.3,86,101.21,
2018-01-30,16,4.8,87,101.26,
2018-01-30,17,6.2,78,101.26,
2018-01-30,18,5.5,80,101.31,
2018-01-30,19,4.9,84,101.31,
2018-01-30,20,4.0,88,101.33,
2018-01-30,21,4.1,89,101.36,
2018-01-30,22,3.8,93,101.35,
2018-01-30,23,3.1,95,101.36,
2018-01-30,24,3.9,87,101.41,
2018-01-31,01,3.1,90,101.43,
2018-01-31,02,2.3,95,101.43,
2018-01-31,03,1.6,96,101.47,
2018-01-31,04,2.2,97,101.49,
2018-01-31,05,2.8,96,101.51,
2018-01-31,06,3.0,94,101.50,
2018-01-31,07,3.7,94,101.51,
2018-01-31,08,3.5,94,101.51,
2018-01-31,09,3.7,94,101.54,
2018-01-31,10,4.3,93,101.55,
2018-01-31,11,4.5,93,101.55,
2018-01-31,12,5.3,90,101.57,
2018-01-31,13,5.2,90,101.55,
2018-01-31,14,5.3,91,101.49,
2018-01-31,15,5.6,89,101.44,
2018-01-31,16,5.7,87,101.40,
2018-01-31,17,5.7,87,101.37,
2018-01-31,18,5.8,91,101.32,
2018-01-31,19,6.0,92,101.32,
2018-01-31,20,5.8,93,101.32,
2018-01-31,21,5.5,94,101.33,
2018-01-31,22,4.6,96,101.34,
2018-01-31,23,4.0,97,101.36,
2018-01-31,24,4.1,97,101.40,
2018-02-01,01,3.9,97,101.43,
2018-02-01,02,4.2,98,101.44,
2018-02-01,03,5.2,97,101.43,
2018-02-01,04,5.4,96,101.45,
2018-02-01,05,5.0,96,101.45,
2018-02-01,06,5.1,97,101.47,
2018-02-01,07,5.8,95,101.47,
2018-02-01,08,6.0,95,101.48,
2018-02-01,09,6.0,96,101.49,
2018-02-01,10,6.0,96,101.52,
2018-02-01,11,6.5,97,101.54,
2018-02-01,12,6.7,96,101.53,
2018-02-01,13,6.8,96,101.49,
2018-02-01,14,6.9,96,101.41,
2018-02-01,15,7.1,96,101.31,
2018-02-01,16,6.9,97,101.25,
2018-02-01,17,6.6,96,101.17,
2018-02-01,18,6.6,96,101.11,
2018-02-01,19,6.6,97,101.09,
2018-02-01,20,6.4,97,101.07,
2018-02-01,21,6.4,97,101.09,
2018-02-01,22,6.4,98,101.06,
